state,district,year,JAN-RF,JAN-DEP,FEB-RF,FEB-DEP,MAR-RF,MAR-DEP,APR-RF,APR-DEP,MAY-RF,MAY-DEP,JUN-RF,JUN-DEP,JUL-RF,JUL-DEP,AUG-RF,AUG-DEP,SEP-RF,SEP-DEP,OCT-RF,OCT-DEP,NOV-RF,NOV-DEP,DEC-RF,DEC-DEP
up,deoria.txt,2009,24.5,-81,78.5,-76,186.0,-40,86.8,-58,13.0,-79,0.0,-100
up,deoria.txt,2010,0.1,-99,4.5,-77,0.0,-100,0.0,-100,35.0,19,61.0,-54,197.2,-39,166.6,-46,281.2,37,83.0,31,0.0,-100
up,deoria.txt,2011,0.5,-96,12.0,-33,0.9,-90,20.7,138,43.2,80,165.5,24,210.4,-34,230.7,-23,95.3,-53,0.0,-100,0.0,-100
up,deoria.txt,2012,25.5,86,2.0,-89,12.2,33,11.2,29,0.5,-98,18.5,-86,257.0,-19,126.3,-58,306.7,53,0.0,-100,0.0,-100
tn,virudunagar.txt,2008,0.8,-96,37.5,60,270.0,618,50.1,-35,37.1,-38,7.2,-61,40.4,30,108.1,109,19.8,-75,338.4,77,139.6,-20
tn,virudunagar.txt,2009,2.2,-88,0.0,-100,35.3,-6,39.8,-48,49.3,-18,1.7,-91,0.0,-100,16.5,-68,60.1,-26,38.8,-80,264.1,50
tn,virudunagar.txt,2010,0.1,-99,0.0,-100,0.0,-100,20.6,-73,73.1,21,44.0,140,21.6,-31,43.8,-15,97.9,21,173.5,-9,305.0,74
tn,virudunagar.txt,2011,1.7,-91,46.7,95,34.8,21,50.7,-25,19.2,-71,11.4,-48,14.4,-60,61.8,20,58.3,-33,265.9,47,215.6,25
tn,virudunagar.txt,2012,23.0,22,0.9,-96,1.1,-96,71.4,6,70.0,7,0.2,-99,20.6,-42,34.5,-33,24.8,-72,221.9,23,38.6,-78
maharashtra,sholapur.txt,2008,0.0,-100,0.0,-100,49.7,1208,7.7,-19,4.8,-82,27.7,-73,63.4,-39,156.2,45,279.1,53,58.0,-30,25.4,-3
maharashtra,sholapur.txt,2009,0.0,-100,0.0,-100,1.0,-74,0.8,-92,32.8,23,75.3,-28,54.0,-48,167.0,55,230.4,26,109.8,33,54.1,106
maharashtra,sholapur.txt,2010,21.4,478,1.4,-18,0.0,-100,5.1,-46,3.6,-86,146.1,40,182.3,75,258.2,139,138.2,-24,86.2,4,36.6,40
maharashtra,sholapur.txt,2011,0.0,-100,0.0,-100,0.0,-100,27.4,198,18.9,-37,39.4,-62,142.6,43,174.8,72,43.3,-75,52.9,-44,0.0,-100
maharashtra,sholapur.txt,2012,0.0,-100,0.0,-100,0.0,-100,31.4,241,28.7,-4,54.7,-47,87.8,-12,47.9,-53,94.2,-45,105.3,11,4.6,-81
orissa,ganjam.txt,2008,14.2,22,19.3,-14,34.7,0,32.0,-42,68.8,-11,178.4,3,206.6,-11,298.2,19,270.1,37,28.7,-87,23.7,-67
orissa,ganjam.txt,2009,0.0,-100,0.0,-100,8.6,-75,7.3,-87,81.1,5,99.5,-43,476.9,105,207.1,-17,129.0,-35,164.8,-25,89.4,25
orissa,ganjam.txt,2010,58.5,404,2.1,-91,7.8,-77,3.8,-93,145.1,89,194.6,12,140.6,-39,323.4,29,195.2,-1,264.3,20,134.4,88
orissa,ganjam.txt,2011,0.0,-100,31.4,38,0.1,-100,68.3,65,93.6,10,107.9,-32,184.8,-16,268.5,10,160.2,-24,18.9,-90,0.0,-100
orissa,ganjam.txt,2012,53.2,300,1.0,-96,0.6,-98,57.0,37,36.9,-57,88.6,-44,291.8,33,229.2,-6,183.6,-13,80.9,-59,273.1,286
mp,mandla.txt,2008,0.0,-100,3.2,-88,34.6,59,4.0,-61,0.4,-95,602.4,249,338.4,-25,351.2,-22,152.4,-29,10.9,-72,6.0,-42
mp,mandla.txt,2009,12.2,-58,0.0,-100,0.1,-100,0.0,-100,0.0,-100,19.0,-89,393.3,-13,246.7,-45,141.4,-34,24.2,-38,117.8,1033
mp,mandla.txt,2010,0.0,-100,13.9,-46,0.3,-99,3.5,-66,6.9,-8,113.8,-34,539.4,20,361.3,-20,426.0,98,23.3,-41,2.1,-80
mp,mandla.txt,2011,0.0,-100,2.7,-88,6.3,-72,16.4,71,0.3,-96,285.7,82,419.3,-3,443.7,0,317.0,48,8.1,-80,0.0,-100
mp,mandla.txt,2012,80.1,224,6.5,-71,0.0,-100,0.0,-100,0.0,-100,93.7,-40,654.1,51,371.0,-16,153.1,-28,17.1,-58,10.8,20
rajasthan,jaipur.txt,2008,0.0,-100,0.0,-100,0.0,-100,7.0,71,13.0,-13,166.3,241,120.1,-43,132.7,-32,114.3,48,0.2,-98,0.0,-100
rajasthan,jaipur.txt,2009,0.0,-100,0.0,-100,1.6,-47,0.3,-93,3.0,-80,33.6,-31,114.2,-46,102.2,-48,36.6,-53,3.5,-71,3.1,24
rajasthan,jaipur.txt,2010,1.8,-76,2.6,-65,0.0,-100,2.1,-49,1.3,-91,15.9,-67,204.3,-3,325.0,66,165.3,114,0.4,-97,73.1,2824
rajasthan,jaipur.txt,2011,0.0,-100,32.6,335,0.0,-100,5.9,51,3.8,-75,115.1,121,135.1,-35,228.8,19,160.5,120,0.0,-100,0.0,-100
rajasthan,jaipur.txt,2012,0.0,-100,0.0,-100,0.0,-100,4.5,15,4.2,-72,1.5,-97,118.4,-43,407.4,112,98.6,35,0.3,-97,0.0,-100
jharkhand,santhalparganas.txt,2008,33.6,114,0.0,-100,85.9,-60,416.8,19,256.1,-23,205.1,-22,28.4,-77
jharkhand,santhalparganas.txt,2009,54.1,-75,220.2,-37,277.1,-17,300.0,14,71.9,-41,4.0,-71
jharkhand,santhalparganas.txt,2010,0.2,-99,134.1,-35,303.6,-13,201.3,-38,186.2,-24,84.4,-35
jharkhand,santhalparganas.txt,2011,308.5,52,117.2,-64,295.1,-3
jharkhand,santhalparganas.txt,2012,0.0,-100,1.5,-90,4.0,-77,8.0,-69,31.0,-55,104.3,-49,335.8,3,166.1,-45,319.8,22,67.4,-46,108.6,776
up,jyotibaphulenagar.txt,2008,0.0,-100,290.5,380,403.0,34,305.0,3,83.0,-47,9.0,-80,5.5,28
up,jyotibaphulenagar.txt,2009,0.0,-100,12.0,-41,3.8,-32,11.5,-17,0.0,-100,161.5,-46,223.7,-24,92.7,-41,96.0,109,0.7,-84
up,jyotibaphulenagar.txt,2010,3.5,-86,28.5,39,0.0,-100,0.0,-100,7.0,-49,1.5,-98,564.3,87,295.3,0,397.3,152,4.0,-91,0.0,-100
up,jyotibaphulenagar.txt,2011,0.0,-100,11.0,-30,2.5,-84,2.5,-43,30.5,119,180.5,202,255.0,-9,411.2,38,128.5,-12,0.0,-100,0.0,-100
up,jyotibaphulenagar.txt,2012,1.5,-93,0.0,-100,6.0,-62,3.2,-27,0.0,-100,2.0,-97,260.1,-7,296.4,-1,70.4,-52,0.0,-100,0.0,-100
arunachal,tirap.txt,2008,53.6,19,39.1,-57,188.4,8,129.9,-63,353.0,-18,495.8,-26,857.0,-12,606.9,10,417.2,-10,63.3,-65,0.0,-100
arunachal,tirap.txt,2009,80.6,80,61.2,-33,74.6,-57,213.6,-39,378.0,-12,720.8,8,1010.2,4,850.8,55,392.2,-15,200.4,12,63.4,61
arunachal,tirap.txt,2010,12.2,-73,9.4,-90,187.0,7,355.6,1,442.0,3,645.3,-3,624.2,-36,508.0,-8,563.1,22,84.8,-53,29.6,-25
arunachal,tirap.txt,2011,33.6,-20,26.0,-64,84.4,-40,109.3,-66,104.6,-68,328.6,-47,380.0,-55,239.9,-52,239.8,-43,91.4,-58,7.6,-82
arunachal,tirap.txt,2012,58.4,38,13.4,-82,64.8,-54,373.0,18,266.7,-19,381.7,-38,685.9,-19,329.1,-34,235.5,-44,131.5,-40,0.0,-100
gujrat,banaskantha.txt,2008,0.0,-100,0.1,-95,0.0,-100,7.6,660,0.0,-100,27.5,-57,88.2,-65,312.0,46,102.0,4,1.1,-93,0.0,-100
gujrat,banaskantha.txt,2009,0.0,-100,0.0,-100,0.3,-90,0.0,-100,0.0,-100,9.9,-84,283.1,11,74.1,-65,2.5,-97,0.0,-100,0.0,-100
gujrat,banaskantha.txt,2010,0.8,-64,0.0,-100,0.0,-100,0.0,-100,0.0,-100,35.8,-43,404.0,58,331.3,55,138.4,41,0.0,-100,75.9,861
gujrat,banaskantha.txt,2011,0.0,-100,0.1,-92,0.0,-100,0.0,-100,0.0,-100,0.0,-100,165.6,-25,362.3,100,262.4,166,0.0,-100,0.0,-100
gujrat,banaskantha.txt,2012,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,22.6,-64,109.5,-50,133.0,-27,173.9,76,0.2,-99,0.0,-100
up,sitapur.txt,2008,0.0,-100,16.3,8,246.7,142,554.8,105,469.2,66,284.0,49,10.6,-83,0.0,-100
up,sitapur.txt,2009,0.0,-100,3.0,-72,1.3,-77,82.3,-19,171.0,-37,269.2,-5,221.2,16,201.5,223,5.3,165
up,sitapur.txt,2010,0.0,-100,9.2,-16,0.0,-100,0.0,-100,41.4,174,23.9,-77,346.2,28,243.4,-14,200.1,5,2.1,-97,0.0,-100
up,sitapur.txt,2011,0.0,-100,12.0,-1,17.5,48,5.5,2,43.5,136,166.5,47,349.3,28,348.1,25,218.7,9,0.0,-100,0.0,-100
up,sitapur.txt,2012,57.7,212,30.3,150,1.3,-89,0.0,-100,0.0,-100,1.4,-99,385.1,41,281.5,1,201.0,0,0.0,-100,0.0,-100
maharashtra,ratnagiri.txt,2008,0.0,-100,0.0,-100,5.2,2500,0.0,-100,40.5,20,871.7,9,660.3,-42,826.4,5,520.9,41,55.2,-56,0.1,-100
maharashtra,ratnagiri.txt,2009,0.0,-100,0.0,-100,0.6,200,0.0,-100,0.3,-99,316.5,-60,1350.7,19,402.6,-49,512.5,39,291.2,134,101.4,243
maharashtra,ratnagiri.txt,2010,0.0,-100,0.0,-100,0.0,-100,0.6,-84,0.0,-100,845.3,6,1688.5,49,714.6,-10,626.0,69,232.6,87,94.1,218
maharashtra,ratnagiri.txt,2011,0.0,-100,0.0,-100,0.0,-100,6.3,80,0.8,-97,1107.1,33,1864.3,54,960.3,12,474.2,32,143.1,0,6.2,-75
maharashtra,ratnagiri.txt,2012,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.7,-98,783.0,-6,1261.7,4,871.5,1,537.7,49,266.1,86,0.0,-100
assam,kamrup.txt,2008,33.7,159,10.2,-35,139.2,130,159.1,-7,143.1,-51,353.8,-9,236.3,-32,281.0,3,125.9,-36,115.6,1,0.0,-100
assam,kamrup.txt,2009,0.0,-100,1.6,-90,60.1,-1,112.1,-34,200.1,-31,190.2,-51,363.1,5,286.7,5,99.5,-49,119.0,4,3.7,-78
assam,kamrup.txt,2010,124.1,105,369.7,117,356.0,22,482.7,25,250.9,-28,233.5,-15,223.2,14,75.7,-34,5.3,-68
assam,kamrup.txt,2011,9.3,-23,23.4,13,53.6,-9,101.4,-33,224.5,-23,88.4,-76,373.4,8,204.0,-18,255.5,36,0.3,-100,15.3,1
assam,kamrup.txt,2012,5.2,-57,7.6,-63,23.3,-60,382.2,152,181.4,-38,396.4,8,343.7,0,309.7,25,180.2,-4,57.7,-46,0.2,-99
maharashtra,sangli.txt,2008,0.0,-100,0.0,-100,59.8,1096,30.5,32,25.6,-52,79.9,-26,36.0,-78,170.7,58,207.2,54,110.6,13,5.5,-83
maharashtra,sangli.txt,2009,0.0,-100,0.0,-100,0.0,-100,0.0,-100,37.2,-31,58.3,-46,178.6,8,101.9,-6,198.5,48,117.9,21,103.2,216
maharashtra,sangli.txt,2010,0.1,-96,0.0,-100,0.0,-100,17.0,-26,2.5,-95,186.1,72,179.7,8,145.5,35,151.8,13,79.7,-18,56.2,72
maharashtra,sangli.txt,2011,0.0,-100,5.7,613,0.0,-100,11.7,-48,71.6,33,105.3,-12,103.7,-31,132.8,24,87.5,-33,86.8,-20,0.0,-100
maharashtra,sangli.txt,2012,0.0,-100,0.0,-100,0.0,-100,18.3,-19,5.7,-89,49.6,-58,103.0,-32,68.9,-36,70.4,-46,145.1,34,9.4,-63
jk,jammu.txt,2008,98.0,21,23.4,-68,2.2,-97,56.4,31,42.8,28,228.2,251,384.9,15,225.8,-28,20.0,-86,21.1,4,0.0,-100
jk,jammu.txt,2009,69.5,-14,34.1,-54,15.6,-80,41.1,-4,11.6,-65,18.6,-71,244.4,-27,273.4,-13,26.1,-82,7.2,-65,4.2,-70
jk,jammu.txt,2010,7.5,-91,26.9,-64,4.9,-92,6.2,-80,39.1,62,67.0,19,272.9,-18,586.1,76,84.4,-43,31.5,50,2.6,-74
jk,jammu.txt,2011,9.4,-83,74.9,12,57.7,-16,19.9,-47,24.3,-39,317.4,397,371.4,1,468.2,45,89.2,-16,11.5,-63,0.1,-99
jk,jammu.txt,2012,102.4,82,35.9,-46,20.0,-71,48.6,31,9.5,-76,7.9,-88,268.9,-27,512.0,58,204.6,92,1.3,-96,4.0,-75
mp,bhind.txt,2008,0.0,-100,0.0,-100,0.0,-100,0.3,-83,40.5,727,189.1,259,322.2,42,257.5,1,157.9,9,6.0,-83,0.0,-100
mp,bhind.txt,2009,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,1.0,-98,112.3,-51,167.0,-35,92.8,-36,135.0,284,6.1,85
mp,bhind.txt,2010,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,21.4,-59,316.7,39,184.1,-28,272.8,87,0.5,-99,48.1,1358
mp,bhind.txt,2011,0.0,-100,4.4,-38,0.5,-88,11.6,792,0.0,-100,154.1,177,239.4,8,221.6,-15,195.4,33,0.0,-100,0.0,-100
mp,bhind.txt,2012,27.9,168,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,308.6,39,272.7,4,120.9,-18,0.0,-100,0.0,-100
mp,chhatarpur.txt,2008,0.0,-100,0.1,-99,9.2,23,1.8,-38,7.0,67,252.3,179,250.1,-26,311.3,-15,95.3,-50,6.4,-83,4.8,-62
mp,chhatarpur.txt,2009,12.0,-51,0.6,-95,0.6,-92,1.2,-59,7.4,76,29.0,-68,231.6,-31,169.6,-54,130.0,-31,159.8,326,61.0,380
mp,chhatarpur.txt,2010,1.2,-95,10.7,-17,12.8,71,0.8,-72,4.6,10,18.2,-80,374.4,11,292.0,-20,133.5,-30,46.4,24,21.0,65
mp,chhatarpur.txt,2011,0.1,-99,2.7,-79,0.0,-100,0.0,-100,1.0,-81,322.0,239,286.6,-10,223.5,-40,242.2,19,0.0,-100,0.0,-100
mp,chhatarpur.txt,2012,21.5,22,0.6,-95,0.0,-100,2.5,-19,0.6,-89,12.7,-87,251.0,-21,424.5,15,122.2,-40,0.0,-100,0.0,-100
tn,karur.txt,2008,6.6,-55,1.2,-87,128.0,1180,7.9,-78,77.3,36,20.1,10,36.0,-33,98.3,65,49.5,-58,191.9,11,191.0,43
tn,karur.txt,2009,2.1,-86,0.0,-100,3.8,-62,20.7,-43,50.9,-10,0.6,-97,0.3,-99,67.2,13,98.5,-17,42.8,-75,257.6,93
tn,karur.txt,2010,1.7,-88,0.0,-100,0.0,-100,5.4,-84,120.0,83,36.9,101,76.4,88,31.3,-46,86.3,-19,99.7,-37,319.7,207
tn,karur.txt,2011,0.0,-100,3.0,-62,5.8,-44,103.5,172,30.9,-49,10.8,-45,1.0,-97,93.4,80,49.2,-54,190.2,32,255.7,115
tn,karur.txt,2012,2.1,-78,0.4,-95,0.0,-100,71.9,89,80.7,33,3.5,-82,5.2,-85,45.6,-12,35.9,-66,173.8,20,64.8,-46
tn,sivaganga.txt,2008,0.9,-95,51.0,209,255.9,1037,43.8,-20,21.1,-64,65.4,103,66.3,-5,147.8,68,52.3,-48,246.5,31,166.8,13
tn,sivaganga.txt,2009,1.4,-93,0.0,-100,0.6,-97,74.4,37,48.1,-17,19.1,-41,13.5,-81,149.5,70,151.4,52,34.3,-82,315.4,114
tn,sivaganga.txt,2010,4.1,-79,0.0,-100,0.0,-100,21.3,-61,93.5,61,76.8,139,91.9,32,82.0,-7,245.3,146,203.8,8,236.3,60
tn,sivaganga.txt,2011,6.0,-62,11.7,-5,3.1,-82,67.4,46,35.9,-38,15.6,-63,122.6,70,88.7,1,140.7,42,248.0,33,256.7,73
tn,sivaganga.txt,2012,5.7,-63,0.3,-98,2.4,-86,30.4,-34,68.5,19,6.0,-86,51.8,-28,83.4,-5,87.3,-12,258.4,38,35.3,-76
rajasthan,pali.txt,2008,0.0,-100,0.0,-100,0.0,-100,3.7,147,0.0,-100,20.3,-50,40.6,-76,170.1,5,45.9,-42,0.0,-100,0.0,-100
rajasthan,pali.txt,2009,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,28.0,-32,179.3,6,60.1,-63,3.2,-96,0.0,-100,0.0,-100
rajasthan,pali.txt,2010,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,6.8,-83,159.8,-5,248.4,53,121.4,52,0.0,-100,41.1,813
rajasthan,pali.txt,2011,0.0,-100,11.3,352,0.7,-76,0.0,-100,3.1,-67,18.5,-56,157.7,-11,282.7,85,165.9,122,0.1,-99,0.0,-100
rajasthan,pali.txt,2012,0.4,-89,0.0,-100,0.0,-100,7.7,185,6.9,-27,11.2,-73,86.6,-51,271.0,77,121.4,63,0.3,-97,0.4,-91
bihar,nalanda.txt,2008
bihar,nalanda.txt,2009,80.1,-39,132.3,-56,173.4,-34,90.0,-56,77.6,34
bihar,nalanda.txt,2010,0.0,-100,0.0,-100,0.0,-100,0.0,-100,22.4,-14,84.8,-35,160.0,-47,276.7,5,141.4,-30,47.2,-18,0.0,-100
bihar,nalanda.txt,2011,0.0,-100,3.0,-67,4.8,-47,12.6,107,37.4,34,354.2,178,154.8,-45,504.8,92,377.2,86,3.6,-93,0.0,-100
bihar,nalanda.txt,2012,19.2,63,0.5,-94,7.6,-16,37.6,516,0.4,-99,94.0,-26,302.7,7,316.5,20,205.9,2,70.9,40,6.5,27
rajasthan,sikar.txt,2008,0.0,-100,0.0,-100,0.0,-100,19.9,469,66.4,229,154.2,272,59.2,-66,150.5,9,85.6,48,0.0,-100,0.0,-100
rajasthan,sikar.txt,2009,0.6,-91,0.0,-100,0.0,-100,0.0,-100,2.6,-87,40.5,-2,63.8,-63,58.6,-57,10.2,-82,0.6,-91,0.0,-100
rajasthan,sikar.txt,2010,0.8,-88,2.2,-74,0.0,-100,0.0,-100,0.0,-100,44.6,7,210.5,22,265.5,93,181.3,214,0.4,-94,33.0,965
rajasthan,sikar.txt,2011,0.0,-100,33.5,304,4.5,7,0.0,-100,11.9,-38,114.5,138,133.4,-20,178.3,33,110.6,108,0.0,-100,0.0,-100
rajasthan,sikar.txt,2012,1.0,-86,0.0,-100,0.0,-100,11.0,134,23.8,25,1.7,-96,87.6,-48,480.4,259,34.8,-35,1.1,-90,0.0,-100
orissa,nayagarh.txt,2008,49.8,703,10.9,-37,10.9,-41,79.9,205,33.3,-6,328.8,100,392.8,49,433.8,52,463.0,76,0.0,-100,2.0,-95
orissa,nayagarh.txt,2009,0.0,-100,0.0,-100,2.3,-88,0.3,-99,49.8,40,112.7,-31,861.1,227,229.4,-20,167.9,-36,172.3,-2,41.1,11
orissa,nayagarh.txt,2010,21.7,250,12.6,-27,4.7,-75,5.5,-79,178.9,403,281.9,71,253.4,-4,353.5,24,306.3,17,194.3,10,51.9,40
orissa,nayagarh.txt,2011,0.0,-100,44.1,96,2.2,-92,62.0,48,100.7,111,128.5,-40,187.3,-40,394.8,21,239.8,-1,38.1,-75,0.0,-100
orissa,nayagarh.txt,2012,105.1,673,0.0,-100,0.0,-100,106.4,153,31.1,-35,155.0,-27,397.7,27,444.2,36,287.8,19,104.8,-31,120.7,152
haryana,gurgaon.txt,2008,54.3,412,110.5,197,139.6,-24,207.5,10,102.2,5,0.0,-100,0.0,-100
haryana,gurgaon.txt,2009,0.0,-100,1.0,-90,0.0,-100,8.0,38,1.5,-86,18.0,-52,68.1,-63,96.3,-49,244.1,151,0.0,-100,24.5,581
haryana,gurgaon.txt,2010,1.0,-92,11.3,10,0.0,-100,0.0,-100,0.2,-99,0.8,-98,310.8,48,302.6,54,198.5,93,0.0,-100,15.0,241
haryana,gurgaon.txt,2011,0.0,-100,4.9,-58,0.3,-96,0.1,-98,10.6,-24,57.6,52,115.9,-31,159.1,-14,102.6,28,0.0,-100,0.0,-100
haryana,gurgaon.txt,2012,1.3,-87,0.0,-100,0.0,-100,3.3,-48,1.7,-88,1.5,-96,147.6,-13,249.2,35,81.4,2,0.0,-100,0.0,-100
karnataka,bangaloreurban.txt,2008,0.1,-88,9.9,38,115.4,1890,30.4,-6,87.1,-7,59.2,0,182.5,153,247.4,81,105.6,-33,210.9,76,47.6,19
karnataka,bangaloreurban.txt,2009,0.1,-88,0.0,-100,15.2,162,63.9,97,123.8,32,125.4,111,30.2,-58,162.2,19,335.3,111,35.2,-71,66.8,67
karnataka,bangaloreurban.txt,2010,5.4,575,0.0,-100,17.4,100,97.5,170,123.9,19,67.3,-4,112.3,18,121.1,-4,149.9,-14,95.8,-34,166.8,207
karnataka,bangaloreurban.txt,2011,0.0,-100,18.2,172,2.0,-76,157.8,303,139.1,31,54.5,-26,92.6,1,237.5,84,89.3,-51,170.8,7,64.8,20
karnataka,bangaloreurban.txt,2012,0.1,-96,0.0,-100,0.6,-93,21.1,-46,108.1,2,9.2,-88,63.7,-30,130.5,1,41.3,-77,60.0,-62,100.6,87
maharashtra,satara.txt,2008,0.0,-100,0.0,-100,31.4,630,2.4,-86,17.6,-61,160.6,0,99.3,-71,265.1,11,216.0,34,62.2,-32,4.9,-87
maharashtra,satara.txt,2009,0.0,-100,0.0,-100,3.2,-26,0.6,-97,15.6,-65,81.1,-49,540.1,56,221.3,-8,201.8,25,122.3,33,171.7,339
maharashtra,satara.txt,2010,0.0,-100,0.0,-100,2.6,-40,14.3,-18,8.4,-81,306.2,91,378.3,9,232.1,-3,246.9,53,114.6,24,68.7,76
maharashtra,satara.txt,2011,0.0,-100,4.2,500,0.6,-81,4.5,-68,24.7,-32,262.7,74,378.1,49,335.6,92,278.0,94,88.9,-7,0.0,-100
maharashtra,satara.txt,2012,0.0,-100,0.0,-100,0.0,-100,23.8,70,4.7,-87,113.2,-25,195.9,-23,232.1,32,122.1,-15,125.0,31,1.4,-95
mp,neemuch.txt,2008,0.0,-100,0.0,-100,2.1,-42,1.2,-8,0.2,-97,149.3,67,296.6,5,235.8,-15,102.9,-27,4.0,-85,21.1,65
mp,neemuch.txt,2009,0.0,-100,0.0,-100,0.0,-100,0.0,-100,8.0,29,25.4,-72,336.4,19,169.0,-39,110.2,-22,12.5,-53,16.1,26
mp,neemuch.txt,2010,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,31.8,-64,317.7,13,343.0,24,97.5,-31,2.2,-92,29.5,130
mp,neemuch.txt,2011,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,131.8,55,219.8,-17,564.2,118,187.9,35,0.0,-100,0.0,-100
mp,neemuch.txt,2012,0.0,-100,0.0,-100,0.0,-100,0.0,-100,2.5,-59,1.5,-98,195.3,-26,432.1,67,167.7,21,0.0,-100,0.0,-100
orissa,sambalpur.txt,2008,30.2,47,14.0,-21,4.6,-80,15.0,-7,6.6,-66,344.4,63,397.0,-10,446.8,1,345.3,30,16.7,-72,0.0,-100
orissa,sambalpur.txt,2009,0.0,-100,0.0,-100,0.0,-100,0.9,-94,51.1,166,53.3,-75,545.9,24,327.3,-26,120.6,-55,78.4,31,17.8,141
orissa,sambalpur.txt,2010,2.0,-90,3.2,-82,0.0,-100,0.0,-100,27.1,39,143.6,-33,261.4,-42,194.1,-59,150.2,-45,60.3,-10,16.7,183
orissa,sambalpur.txt,2011,0.0,-100,11.0,-45,1.3,-94,39.9,156,51.6,59,200.6,-11,310.4,-26,295.7,-36,534.6,112,28.1,-52,0.0,-100
orissa,sambalpur.txt,2012,102.0,743,11.0,-45,0.0,-100,13.7,-12,3.2,-90,235.8,4,429.6,3,743.8,60,282.9,12,94.3,62,46.2,413
karnataka,tumkur.txt,2008,0.0,-100,38.8,1286,92.6,1151,14.9,-52,94.6,3,77.8,31,139.1,89,216.8,175,135.8,-5,118.2,-19,26.7,-44
karnataka,tumkur.txt,2009,0.3,-82,0.0,-100,27.1,266,23.8,-23,117.5,28,81.4,37,42.9,-42,142.0,80,220.9,55,68.6,-53,45.6,-5
karnataka,tumkur.txt,2010,6.6,288,0.0,-100,6.3,-15,79.8,157,114.9,25,74.6,26,127.6,73,164.5,109,109.8,-23,118.0,-19,179.5,274
karnataka,tumkur.txt,2011,0.0,-100,2.7,-10,1.7,-76,91.2,168,103.1,18,56.8,-8,65.3,-6,86.9,9,41.5,-72,133.7,-10,31.4,-33
karnataka,tumkur.txt,2012,0.0,-100,0.0,-100,3.1,-56,117.5,246,37.7,-57,17.2,-72,40.6,-42,146.3,84,72.1,-51,38.0,-74,85.7,84
haryana,sirsa.txt,2008,5.9,-52,12.6,14,0.0,-100,18.1,293,13.3,12,148.1,692,9.6,-90,109.7,27,20.3,-60,1.2,-87,4.7,4
haryana,sirsa.txt,2009,8.4,-32,11.5,4,21.0,98,21.3,363,13.2,11,4.4,-76,10.1,-90,9.9,-89,25.2,-51,0.0,-100,1.0,-78
haryana,sirsa.txt,2010,7.3,-41,19.4,75,3.5,-67,0.2,-96,2.5,-79,35.0,87,106.2,10,96.3,12,120.6,135,0.0,-100,0.0,-100
haryana,sirsa.txt,2011,0.0,-100,18.4,59,0.1,-99,3.5,-36,18.1,50,42.5,85,36.3,-64,152.5,87,116.9,211,0.0,-100,0.0,-100
haryana,sirsa.txt,2012,1.0,-91,0.3,-97,0.0,-100,15.6,184,6.1,-50,7.4,-68,43.6,-56,68.6,-16,52.8,40,13.1,-2,0.0,-100
chhattisgarh,surguja.txt,2008,8.3,-61,6.9,-62,10.3,-15,25.4,195,8.9,-30,331.8,85,359.6,-8,246.0,-36,111.7,-49,9.8,-81,0.9,-88
chhattisgarh,surguja.txt,2009,5.4,-75,0.0,-100,0.0,-100,0.3,-97,3.5,-73,74.2,-59,234.6,-40,150.0,-61,77.1,-65,19.0,-63,52.7,603
chhattisgarh,surguja.txt,2010,0.0,-100,10.9,-39,0.0,-100,0.0,-100,9.0,-30,51.6,-71,216.0,-45,102.4,-74,154.3,-30,22.8,-55,6.4,-15
chhattisgarh,surguja.txt,2011,0.2,-99,4.1,-73,5.9,-57,24.9,193,16.1,11,254.5,28,250.8,-36,353.3,-7,448.2,100,25.6,-50,0.0,-100
chhattisgarh,surguja.txt,2012,38.3,105,13.0,-14,0.0,-100,17.3,104,1.8,-88,125.3,-37,342.2,-13,304.3,-20,194.3,-13,21.3,-58,58.2,533
manipur,imphal.txt,2008,33.3,147,31.7,2,78.9,12,14.8,-88,93.2,-36,170.1,-36,256.0,7,200.5,7,85.6,-35,95.8,-21,0.9,-98
manipur,imphal.txt,2009,0.0,-100,22.5,-28,40.1,-43,74.4,-40,105.3,-28,108.1,-60,183.1,-23,203.4,8,113.9,-14,152.1,25,5.2,-87
manipur,imphal.txt,2010,7.8,-42,7.0,-77,98.4,39,248.4,102,222.2,52,260.2,-3,300.9,26,93.0,-50,136.9,3,194.2,59,16.1,-60
manipur,imphal.txt,2011,25.1,86,2.3,-93,45.5,-46,35.6,-76,299.2,43,332.5,-10,287.1,-11,302.9,8,126.4,-33,27.4,-81,0.0,-100
manipur,imphal.txt,2012,19.6,45,0.0,-100,56.8,-33,158.7,9,93.2,-55,311.9,-16,270.8,-16,246.3,-12,272.3,44,137.4,-5,80.8,124
